date,open,high,low,close,volume
2012-02-15,5.0270921479248765,5.232745536388756,5.0270921479248765,5.217512130737305,72332849
2012-02-16,5.225128780204339,5.301296918287838,4.859521865844727,4.859521865844727,91487894
2012-02-17,4.93569016125499,5.080409925108986,4.638634858584148,4.691952705383301,75171315
2012-02-20,4.722419662192734,4.897605857471537,4.70718588637565,4.798587799072266,31975141
2012-02-21,4.836671736250779,4.889989587242479,4.684336185455322,4.684336185455322,26980749
2012-02-22,4.684335087925939,4.829054087046374,4.638634136512542,4.714802265167236,31557239
2012-02-23,4.722419517232545,4.844287864513608,4.691952337636547,4.699569225311279,22883468
2012-02-24,4.722419887367262,4.775737734166414,4.67671892883984,4.691952705383301,21774852
2012-02-29,4.9890079200666895,5.019475101513323,4.859521935039802,4.9052228927612305,66038771
2012-03-01,4.950923701728387,4.950923701728387,4.798587799072266,4.798587799072266,30366881
2012-03-02,4.806204319000244,4.897605482492966,4.775737140801698,4.806204319000244,28779057
2012-03-05,4.714802663910019,4.851904787539477,4.6995692595524945,4.78335428237915,23538420
2012-03-06,4.829054087046374,4.836670603029521,4.691951975011989,4.714802265167236,27297497
2012-03-07,4.577700483471924,4.7605043319560405,4.577700483471924,4.684336185455322,17468109
2012-03-08,4.798588361412262,4.821438285609752,4.7224202156066895,4.7224202156066895,19432965
2012-03-09,4.798587724553708,4.836671050196182,4.730036476647269,4.745270252227783,19983696
2012-03-12,4.790971887438721,4.7985884052064,4.684336185455322,4.684336185455322,12587133
2012-03-13,4.722420149756869,4.737653927146757,4.6767191886901855,4.6767191886901855,10076655
2012-03-14,4.790971776908384,4.790971776908384,4.661485782403279,4.6767191886901855,14658253
2012-03-15,4.676718873311216,4.699569537855092,4.531999111175537,4.531999111175537,26233838
2012-03-16,4.531998526294292,4.6843351569513185,4.387279896144279,4.638634204864502,41458150
2012-03-19,4.669101718501127,4.684335493993787,4.547232627868652,4.547232627868652,14930042
2012-03-20,4.5700829073411615,4.592933197558395,4.394896730504202,4.4177470207214355,15081264
2012-03-21,4.493914740302109,4.531998807554169,4.440598011016846,4.440598011016846,12441021
2012-03-22,4.45583128029431,4.5243821539481806,4.45583128029431,4.493914604187012,9229611
2012-03-23,4.547232586330869,4.547232586330869,4.440598014371004,4.448214530944824,6865244
2012-03-26,4.4482150468577295,4.486298747452649,4.402514457702637,4.402514457702637,8120995
2012-03-27,4.417747430918121,4.471065274512871,4.250177383422852,4.250177383422852,12350084
2012-03-28,4.265411536613891,4.303495607951834,4.082608439515334,4.097842216491699,19498358
2012-03-29,4.052141360575337,4.074991655522869,3.8236365555851237,3.907421588897705,21684937
2012-03-30,3.8617203969270855,4.151158809661865,3.8617203969270855,4.151158809661865,15839414
2012-04-02,4.113074998880071,4.135924918674947,4.014056205749512,4.014056205749512,9098825
2012-04-03,3.9835892623842746,4.029290217977226,3.7474687099456787,3.7474687099456787,21277252
2012-04-05,3.518964064639636,3.7093844108696636,3.503730288500053,3.6255993843078613,19439095
2012-04-06,3.694150608227304,3.8464861266093755,3.6712999464773737,3.8084020614624023,11791178
2012-04-09,3.73223458768686,3.793168199876072,3.671299862188941,3.739851474761963,7052228
2012-04-10,3.8084018046826937,3.8541027539982786,3.785552257782116,3.8236355781555176,5117003
2012-04-11,3.8084022899088703,3.82363606532262,3.747468672665605,3.785552740097046,3224693
2012-04-12,3.7855526414080094,3.8464862570627405,3.755085091374797,3.8007853031158447,3882710
2012-04-13,3.8541030687735924,3.9378880875113063,3.8541030687735924,3.8693368434906006,9895802
2012-04-16,3.8693377809614105,3.8693377809614105,3.7779365949261647,3.7931692600250244,5469512
2012-04-17,3.808402048920737,3.8464861139422934,3.6560665310403304,3.671299934387207,8943516
2012-04-18,3.7703184768302282,3.7703184768302282,3.6636831760406494,3.6636831760406494,8436720
2012-04-19,3.686534003751133,3.686534003751133,3.5646649117123266,3.610365867614746,7537566
2012-04-20,3.610366254205668,3.656067215001657,3.4732633718177013,3.4808802604675293,9323613
2012-04-23,3.4427961790137074,3.4961136572124003,3.3056940392023573,3.3590118885040283,8297760
2012-04-24,3.3742448593538055,3.587515115737915,3.3742448593538055,3.587515115737915,14558120
2012-04-25,3.678917074216548,3.793168534920214,3.678917074216548,3.7703189849853516,15833283
2012-04-26,3.8007858102366536,3.8464867702812113,3.633216489313546,3.6408333778381348,15407207
2012-04-27,3.6789172599489555,3.7398519939054635,3.656066966654611,3.7093844413757324,10730585
2012-04-30,3.6789165325757627,3.762701543261148,3.6789165325757627,3.7246174812316895,7550849
2012-05-02,3.732235296789433,3.9835896492004395,3.732235296789433,3.9835896492004395,18811731
2012-05-03,3.9531221775531025,4.006440022212668,3.9074212208596104,3.9150381088256836,13327914
2012-05-04,3.838870152800337,4.021674005885448,3.838870152800337,3.9455058574676514,13022406
2012-05-07,3.8845705569613918,3.975972470348376,3.8236361954386995,3.9150381088256836,7876793
2012-05-08,3.9835897153276862,4.082608525554907,3.9835897153276862,4.029290676116943,11929116
2012-05-09,3.9835894195854014,3.9835894195854014,3.838869659312941,3.861720323562622,12027206
2012-05-10,3.861720323562622,3.9455053502722173,3.846486547396168,3.861720323562622,4885062
2012-05-11,3.861720153548284,3.8845704456890173,3.755085209489572,3.7703189849853516,5129264
2012-05-14,3.7703191443250432,3.8084024713651465,3.617982867341021,3.6255993843078613,6630238
2012-05-15,3.4808799553530307,3.6713002993926516,3.4808799553530307,3.65606689453125,6364579
2012-05-16,3.656066675955418,3.6941507424865083,3.5189638137817383,3.5189638137817383,4511096
2012-05-17,3.526580843644133,3.64844993568294,3.526580843644133,3.610365867614746,4274046
2012-05-18,3.610365988121192,3.610365988121192,3.4961134090001607,3.503730297088623,5563515
2012-05-21,3.503730579027348,3.5875156125365564,3.503730579027348,3.5646653175354004,2984578
2012-05-22,3.610365976316326,3.640833157467604,3.587515312125654,3.617982864379883,2950859
2012-05-23,3.579898699606356,3.579898699606356,3.4504127058682172,3.4808802604675293,5441925
2012-05-24,3.480880067435621,3.534197542821743,3.2447591301058734,3.3056938648223877,5316247
2012-05-25,3.3133108835306166,3.3666283610164225,3.2752264408936504,3.29807710647583,3981821
2012-05-28,3.3133108835306166,3.3590118435920027,3.2371423693596575,3.29807710647583,2980491
2012-05-29,3.2980769983554836,3.526581048965454,3.2980769983554836,3.526581048965454,6108116
2012-05-30,3.5265808694100103,3.541814274086822,3.4275628112533782,3.4732630252838135,5241658
2012-05-31,3.4199461064590673,3.633216381072998,3.3590117422836583,3.633216381072998,5730063
2012-06-01,3.564664989635196,3.564664989635196,3.3894787922360865,3.3970956802368164,6623086
2012-06-04,3.1685911527635042,3.2676099625994373,3.1609742641448975,3.1609742641448975,11067767
2012-06-05,3.2447591011298047,3.3056938353021654,3.2219088077545166,3.2219088077545166,7071641
2012-06-06,3.2523761012910652,3.282843283874964,3.2066751418637334,3.237142324447632,5380619
2012-06-07,3.2828430599019636,3.336160904113386,3.1990580351852755,3.21429181098938,4638817
2012-06-08,3.2142920031358395,3.2447591854623963,3.1457403790223806,3.1533572673797607,3498526
2012-06-11,3.206674923087328,3.2676096552008023,3.1990580351852755,3.21429181098938,6001852
2012-06-12,3.176208019256592,3.1990583138502586,3.1685911306910444,3.176208019256592,2365387
2012-06-13,3.19905818300822,3.221908847770266,3.1685910010951184,3.1838247776031494,2573828
2012-06-14,3.122889628259692,3.1533568061297323,3.107656039324672,3.1305065155029297,4948412
2012-06-15,3.138123694473013,3.1990580558776855,3.138123694473013,3.1990580558776855,5271290
2012-06-18,3.2752261835246745,3.343777803781418,3.2752261835246745,3.3133106231689453,9130499
2012-06-19,3.31331070473859,3.31331070473859,3.237142194677817,3.2447590827941895,2878314
2012-06-20,3.2752262936699554,3.3361610280470693,3.2599928884028944,3.3285441398620605,6011048
2012-06-21,3.3209273107079094,3.3209273107079094,3.229525764171973,3.2676098346710205,5918067
2012-06-22,3.1990578705105075,3.2599925994873047,3.168590691573571,3.2599925994873047,2440998
2012-06-25,3.2447592128693485,3.2447592128693485,3.1990582534420167,3.237142324447632,2504348
2012-06-26,3.31331062601715,3.458029270172119,3.282843074275543,3.458029270172119,18705467
2012-06-27,3.4580288529617866,3.4580288529617866,3.359011177262743,3.3666276931762695,11035071
2012-06-28,3.3894783542255484,3.4427954500318334,3.34377740322989,3.3666276931762695,5461338
2012-06-29,3.419946085180206,3.458029413122699,3.3970957915323425,3.4123291969299316,6637391
2012-07-02,3.465646045439402,3.465646045439402,3.4199458326215377,3.442795753479004,4922867
2012-07-03,3.450411832255721,3.678916578380369,3.450411832255721,3.6636831760406494,15214093
2012-07-04,3.6484494916156094,3.656066378522754,3.579897880554199,3.579897880554199,10079720
2012-07-05,3.5798982280913214,3.6560667334543275,3.549431048607877,3.587515115737915,6424863
2012-07-06,3.5875152841621594,3.610365948174718,3.5341974392358044,3.5418143272399902,3790751
2012-07-09,3.511347114616988,3.51896400255239,3.458029270172119,3.458029270172119,3747837
2012-07-10,3.4580291510059253,3.534197285529246,3.4047124217072233,3.427562713623047,4501900
2012-07-11,3.427563434149433,3.480880545759141,3.412329655601222,3.4504129886627197,2607546
2012-07-12,3.4961134804158,3.4961134804158,3.3970957887578996,3.404712677001953,2882401
2012-07-13,3.366628057900579,3.419945901688863,3.3513946533203125,3.3513946533203125,2882401
2012-07-16,3.3590115678195422,3.4047125241289122,3.206674923087328,3.21429181098938,3932776
2012-07-17,3.199057622207809,3.3133101837834453,3.199057622207809,3.2828426361083984,3620116
2012-07-18,3.298076478525612,3.313310252679904,3.199057688728518,3.206674575805664,3217540
2012-07-19,3.23714221297039,3.2676097656080483,3.206675031435688,3.2219088077545166,4240328
2012-07-20,3.221908918707167,3.259992989712782,3.2066751418637334,3.237142324447632,3573115
2012-07-23,3.206674757643854,3.2219085326619945,3.1228897372499254,3.1381235122680664,4649034
2012-07-24,3.1381237845603223,3.1533571897973287,3.0619562017208555,3.0848066806793213,5432729
2012-07-25,3.0695729085502346,3.1457401157870293,3.0543391331102354,3.0924232006073,3624203
2012-07-26,3.122889898012427,3.1305067859136053,3.0771896839141846,3.0771896839141846,4409941
2012-07-27,3.122890170400735,3.191441425284711,3.122890170400735,3.176208019256592,4582619
2012-07-30,3.191441425284711,3.275226457299783,3.176208019256592,3.176208019256592,3831622
2012-07-31,3.237142194677817,3.2447590827941895,3.183824720069115,3.2447590827941895,4250546
2012-08-01,3.2447591723951397,3.3056939079058223,3.206675101864574,3.275226354598999,6334948
2012-08-02,3.275226354598999,3.275226354598999,3.275226354598999,3.275226354598999,0
2012-08-03,3.2752264801150663,3.2752264801150663,3.1609742641448975,3.1609742641448975,5326465
2012-08-06,3.206675202415806,3.259993051271663,3.1685911306910444,3.176208019256592,3162365
2012-08-07,3.1838247776031494,3.221908847770266,3.1457403363330725,3.1838247776031494,2603459
2012-08-08,3.2371422238478678,3.374245097869157,3.2371422238478678,3.3285441398620605,10752042
2012-08-09,3.3513947233353827,3.4504124118301376,3.305693766433949,3.3970956802368164,7691853
2012-08-10,3.412329106213291,3.412329106213291,3.3666281490295624,3.381861925125122,4160630
2012-08-13,3.389478900513846,3.4123291941430476,3.359011718640591,3.404712677001953,4303677
2012-08-14,3.4047127201408136,3.458029454112892,3.3590117612004047,3.3742451667785645,5835304
2012-08-15,3.3894787922360865,3.43517974913752,3.381861904235356,3.3970956802368164,3709010
2012-08-16,3.3970956307968123,3.4732630252838135,3.3970956307968123,3.4732630252838135,6743654
2012-08-17,3.5037302583220074,3.5798983961579736,3.480879965412397,3.5418143272399902,6933703
2012-08-20,3.5341974392358044,3.5951321721663456,3.5037302583220074,3.5418143272399902,7675505
2012-08-21,3.5722816553664347,3.587515059317116,3.5113469262549355,3.5189638137817383,5086350
2012-08-22,3.5265808694100103,3.5341973861969453,3.4732630252838135,3.4732630252838135,4179022
2012-08-23,3.4884968010635675,3.4884968010635675,3.435179699143255,3.4732630252838135,2955968
2012-08-24,3.427563014059536,3.45041256577233,3.3666282784380024,3.3742451667785645,5326465
2012-08-27,3.3742449457421824,3.389478721425389,3.3361608776371057,3.3513946533203125,3483199
2012-08-28,3.397095831800251,3.419946125718974,3.3285442078381555,3.3742451667785645,4150412
2012-08-29,3.397095960547228,3.4123293667027212,3.3590118885040283,3.3590118885040283,2213144
2012-08-30,3.359011541161916,3.389478721425389,3.3361608776371057,3.3513946533203125,5117003
2012-08-31,3.3513950872724814,3.389479160308838,3.343778198444612,3.389479160308838,2893640
2012-09-03,3.3970957012206817,3.419945994261071,3.351394744036953,3.381861925125122,3164408
2012-09-04,3.4123291132815408,3.617982864379883,3.3894788201938195,3.617982864379883,18630878
2012-09-05,3.579898342433265,3.587515230323142,3.4656461373939362,3.4732630252838135,11063680
2012-09-06,3.4656461878315983,3.5037302567323017,3.3970956802368164,3.3970956802368164,6015135
2012-09-07,3.5037301127753544,3.5265807758386853,3.442795753479004,3.442795753479004,6666000
2012-09-10,3.4123289382772097,3.4580291510059253,3.4123289382772097,3.427562713623047,5752541
2012-09-11,3.44279591619851,3.44279591619851,3.381861925125122,3.381861925125122,3754989
2012-09-12,3.3970956513536708,3.4275628319946025,3.313310626263899,3.320927143096924,8054580
2012-09-13,3.320927101953899,3.3970956092669926,3.320927101953899,3.3513946533203125,5455208
2012-09-14,3.427563233345194,3.435180122173063,3.35901197610035,3.389479160308838,8033123
2012-09-17,3.427563014059536,3.427563014059536,3.351394872859842,3.3742451667785645,4094215
2012-09-18,3.374244987545763,3.374244987545763,3.313310626263899,3.320927143096924,6399319
2012-09-19,3.320927280132558,3.435179861680755,3.320927280132558,3.4123291969299316,6413624
2012-09-20,3.4275629734304807,3.5037303715213857,3.3818620150317935,3.4123291969299316,9774212
2012-09-21,3.465646045439402,3.4808798208149563,3.4199458326215377,3.442795753479004,7050184
2012-09-24,3.4656467672109303,3.503730842478447,3.442796470491624,3.4504129886627197,7358757
2012-09-25,3.4656463013729732,3.473263189623248,3.404712679782617,3.4123291969299316,3787686
2012-09-26,3.374245097869157,3.3894788742391744,3.3285441398620605,3.3285441398620605,4156543
2012-09-27,3.3133105852152354,3.3742449457421824,3.3133105852152354,3.3513946533203125,3057123
2012-09-28,3.3513946533203125,3.3742449457421824,3.320927101953899,3.3513946533203125,4075824
2012-10-01,3.3285441990283116,3.343777975669116,3.252376058030216,3.2676098346710205,5474621
2012-10-02,3.275226171999911,3.30569372360812,3.1609739667779575,3.21429181098938,5447033
2012-10-03,3.21429199019128,3.2980770195791167,3.21429199019128,3.275226354598999,3749880
2012-10-04,3.351394863989518,3.351394863989518,3.244759169709814,3.2676098346710205,3461742
2012-10-05,3.2676098781344987,3.282843283874964,3.221908918707167,3.237142324447632,3463786
2012-10-08,3.3513948044170867,3.412329167691244,3.320927251677052,3.3285441398620605,7457869
2012-10-09,3.328544031032893,3.374244987545763,3.2828430745200228,3.320927143096924,6247076
2012-10-11,3.2752262826645073,3.2904600589833364,3.2219088077545166,3.2219088077545166,5746411
2012-10-12,3.22190889149322,3.252376073819777,3.138123861767965,3.1533572673797607,4728732
2012-10-15,3.122889647681845,3.1762074876131976,3.1076560586520827,3.1152727603912354,2321452
2012-10-16,3.138123753622687,3.160974046804402,3.138123753622687,3.145740270614624,2413410
2012-10-17,3.19905818300822,3.221908847770266,3.1685910010951184,3.1838247776031494,3724336
2012-10-18,3.1838247380604,3.229525695913931,3.1838247380604,3.2219088077545166,2082358
2012-10-19,3.1990583138502586,3.221908979546901,3.176208019256592,3.176208019256592,1787068
2012-10-22,3.1228901114307854,3.2447592128693485,3.1152732230090687,3.237142324447632,3958320
2012-10-23,3.199057688728518,3.229525237037102,3.176207398599982,3.206674575805664,2688266
2012-10-24,3.168590875175349,3.2066749438290056,3.1533570992727085,3.1990580558776855,2063967
2012-10-25,3.1914412466212885,3.214291911038704,3.122889995574951,3.122889995574951,2846639
2012-10-26,3.138123753813007,3.1609740469961074,3.00102162361145,3.00102162361145,8347827
2012-10-29,3.031488658555032,3.0924232037220025,2.9705541133880615,2.9705541133880615,8716684
2012-10-30,2.9781712001144665,3.0848067076698205,2.9781712001144665,3.008638381958008,2840509
2012-10-31,3.0467225810806036,3.0467225810806036,2.993404735516099,3.00102162361145,2607546
2012-11-01,3.0010215886213523,3.031488769544575,2.955320631685044,2.9781711101531982,3353435
2012-11-02,3.0467227472144183,3.069573227195002,3.0086384902124546,3.0162553787231445,4353744
2012-11-05,3.0086381809234846,3.031488658555032,2.9553205234841857,2.9705541133880615,3234910
2012-11-06,2.970554256781522,3.008638326155325,2.9172364112170173,3.00102162361145,5579863
2012-11-07,2.9705543118778412,3.008638381958008,2.955320720956071,3.008638381958008,3874536
2012-11-08,2.93247005915635,3.1076562510699537,2.93247005915635,3.069572925567627,4905497
2012-11-09,3.0695728239071816,3.2599925994873047,3.0238718699503147,3.2599925994873047,7346496
2012-11-12,3.267609794788176,3.4351798513798926,3.2295257247539637,3.3056938648223877,15813870
2012-11-13,3.2828432561463337,3.2904601445037143,3.1533572673797607,3.1533572673797607,8699314
2012-11-14,3.16097369337297,3.1990577584862483,3.1305065155029297,3.1305065155029297,3590485
2012-11-15,3.0924234444465712,3.1381238466127366,3.0771898533568622,3.107656478881836,2604481
2012-11-16,3.1381237845603223,3.1762078543072723,3.0848066806793213,3.0848066806793213,3209366
2012-11-19,3.1381237492023377,3.1381237492023377,3.0619561672210693,3.0619561672210693,2504348
2012-11-20,3.122889804426832,3.1305066920997504,3.046722412109375,3.046722412109375,3217540
2012-11-21,3.046722434010375,3.0771896138181267,2.9705541133880615,2.9705541133880615,5558406
2012-11-22,2.985787812608267,3.031488769544575,2.9781711101531982,2.9781711101531982,2123229
2012-11-23,3.0238719700972014,3.084806515540613,3.0086381945727476,3.069572925567627,4675600
2012-11-26,3.115272849740855,3.1609738036923543,3.1076561477832465,3.1381235122680664,4390527
2012-11-27,3.1381236741747442,3.2371421035925936,3.1381236741747442,3.21429181098938,7444586
2012-11-28,3.1762078605737107,3.3285441398620605,3.1685909723887016,3.3285441398620605,15833283
2012-11-29,3.3513948667630937,3.3818620489669535,3.275226354598999,3.275226354598999,12660700
2012-11-30,3.298076958224982,3.3361610280470693,3.290460070039973,3.3285441398620605,8182301
2012-12-03,3.3437773603555976,3.366627650008988,3.275225749189637,3.2828426361083984,6205184
2012-12-04,3.2904599624559916,3.320927143096924,3.2447590059431213,3.320927143096924,5662626
2012-12-05,3.3285441628359838,3.549431324005127,3.3209272745984024,3.549431324005127,25489993
2012-12-06,3.6179831673420737,3.7322353845538174,3.557048428834021,3.5646653175354004,36463758
2012-12-07,3.579898699606356,3.648450326351829,3.4427961883213682,3.4808802604675293,16325775
2012-12-10,3.4656461878315983,3.511347144733032,3.3970956802368164,3.3970956802368164,9719036
2012-12-11,3.3970956092669926,3.4275627895304663,3.290459921690425,3.3513946533203125,7971817
2012-12-12,3.3513948303965373,3.404712677001953,3.3513948303965373,3.404712677001953,5014826
2012-12-13,3.5722821233227844,3.6408333778381348,3.5037304977044617,3.6408333778381348,11856571
2012-12-14,3.671300051839272,3.869336899404624,3.6408328730679043,3.816019058227539,41694178
2012-12-17,3.922655057605874,4.082608222961426,3.8541034359513864,4.082608222961426,43002038
2012-12-18,4.082608523526889,4.082608523526889,3.9226553463954343,3.930271863937378,26586348
2012-12-19,3.9607391079765724,4.044524134295623,3.8693371936097996,3.884570598602295,14959674
2012-12-20,3.8845706647041425,4.074991384725707,3.8845706647041425,3.9226551055908203,18366241
2012-12-21,3.96073934849995,4.0140568258659135,3.7322352909125773,3.8769543170928955,18012710
