date,open,high,low,close,volume
2011-09-26,14.893490195375824,14.893490195375824,14.545511245727539,14.545511245727539,6393238
2011-09-27,14.893489787114811,15.241468727224282,14.82389344599476,14.963086128234863,12951061
2011-09-28,14.963086128234863,15.102277427729572,14.754298487620101,14.963086128234863,8838034
2011-09-29,14.754300671470531,15.311065951858703,14.68470432004921,15.102279663085938,11288558
2011-09-30,15.102277132789062,15.24146842956543,14.963085836012693,15.24146842956543,7344802
2011-10-03,15.032683406592565,15.032683406592565,14.406321770827741,14.61510944366455,8608867
2011-10-04,14.267127979701808,14.754298210144043,14.267127979701808,14.754298210144043,6882302
2011-10-05,14.893490162149227,15.241469111021189,14.754298859149527,15.032681465148926,9391160
2011-10-06,15.311065951858703,15.450258654701344,15.102279663085938,15.102279663085938,6615635
2011-10-07,15.24146975707668,15.311064720153809,15.24146975707668,15.311064720153809,7283344
2011-10-11,15.519853201677636,15.867832183837892,15.45025823489292,15.86783218383789,11584913
2011-10-12,15.867829945668772,15.937426285382433,15.589447352304862,15.728638648986816,5532820
2011-10-13,15.937428533368168,16.007023500152883,15.728640867522902,15.86783218383789,6393759
2011-10-14,15.867829945668772,15.867829945668772,15.659042309273158,15.728638648986816,3482817
2011-10-17,16.007022857666016,16.007022857666016,15.86783154693786,16.007022857666016,4915111
2011-10-18,15.867830327288322,16.007021627317815,15.728639027258833,15.798233985900879,3967714
2011-10-19,16.0070203353505,16.285402912940516,15.798232710785344,16.146211624145508,9727619
2011-10-20,16.007021242350728,16.07661758206439,15.728638648986816,15.728638648986816,5477091
2011-10-21,15.589448925481548,16.007022857666016,15.589448925481548,16.007022857666016,4607819
2011-10-24,16.285404478773113,16.563788465874882,16.14621317659494,16.494192123413086,11597934
2011-10-25,16.70298235770281,16.70298235770281,16.2854070036815,16.355003356933594,4956257
2011-10-26,16.215807347576806,16.424594964257757,16.076616064037918,16.285402297973633,4276569
2011-10-27,16.285402912940516,16.42459558448081,16.146211624145508,16.146211624145508,7100010
2011-10-28,16.424595822622003,16.563787113435154,15.93742561340332,15.93742561340332,13716166
2011-10-31,15.93742789367469,16.28540547912233,15.86783154693786,16.007022857666016,4538548
2011-11-01,16.0070203353505,16.146211624145508,15.867829046555492,16.146211624145508,3698443
2011-11-02,16.007021565956418,17.25974464416504,15.867830266460505,17.25974464416504,35925575
2011-11-03,17.39893631816676,17.886106529544453,17.3293399810791,17.3293399810791,47319863
2011-11-04,17.816512684815788,18.30368296434392,17.677321373914253,18.164491653442383,34203177
2011-11-07,18.234087003057123,18.30368335135217,17.816513061523438,17.816513061523438,12956269
2011-11-08,18.442872622024083,18.99963781572173,18.303681323599672,18.37327766418457,34733386
2011-11-09,18.512467004393216,18.582063342814674,17.95570182800293,17.95570182800293,18126590
2011-11-10,17.538130819429693,17.67732213633453,16.98136416906478,17.468534469604492,22151596
2011-11-11,17.677321490715993,17.746916455253853,17.190151207968917,17.607725143432617,14229709
2011-11-14,17.955704971498445,18.721257914432698,17.955704971498445,18.512470245361328,27802646
2011-11-15,18.373276463228898,18.373276463228898,17.955701212504778,18.094892501831055,16166691
2011-11-16,18.373277093040983,18.373277093040983,17.886106872326813,17.95570182800293,14246896
2011-11-17,17.816513061523438,18.09489568921256,17.677321747678878,17.816513061523438,9556264
2011-11-18,17.468532284781606,17.607723584277522,17.19014968578978,17.25974464416504,11830226
2011-11-21,16.981365005219924,17.050961358472023,16.355003356933594,16.355003356933594,11353142
2011-11-22,16.355003356933594,16.70298235770281,16.2854070036815,16.355003356933594,8522929
2011-11-23,16.35499952411071,16.35499952411071,15.24146781225472,15.380659103393555,16949505
2011-11-24,15.102279573678969,15.867832521053357,15.102279573678969,15.589449882507324,6956781
2011-11-25,15.728637740417527,15.937425364752468,15.450255163134466,15.659041404724121,9015117
2011-11-28,16.0070203353505,16.285402912940516,15.937425382325639,16.146211624145508,7439594
2011-11-29,16.285402297973633,16.354998631115695,16.00701973089586,16.285402297973633,8456262
2011-11-30,16.702979416086905,17.050958355572416,16.563788116841774,16.84217071533203,22759930
2011-12-01,17.67732048034668,17.88610812751777,17.329341529310007,17.67732048034668,23062535
2011-12-02,17.398937326406347,17.53812862590226,17.19014968578978,17.25974464416504,9090638
2011-12-05,17.12055263523997,17.746914148389564,16.91176638602033,17.538127899169922,13644812
2011-12-06,17.259746303927454,17.398938999554055,16.56378973952207,16.633384704589844,8992722
2011-12-07,16.842171345960832,16.98136265041776,16.563788737046977,16.702980041503906,7251052
2011-12-08,17.25974426409371,17.329340603681803,16.911766714389323,17.190149307250977,13369812
2011-12-09,16.702979416086905,16.981362014577158,16.633383075091643,16.84217071533203,9264076
2011-12-12,17.05095899401895,17.190150298475874,16.702980041503906,16.702980041503906,5286466
2011-12-13,16.42459805791946,16.772575640937518,16.42459805791946,16.56378936767578,5061466
2011-12-14,16.702980041503906,16.842171345960832,16.63338369790272,16.702980041503906,4745319
2011-12-15,16.563790148158404,16.563790148158404,15.728640867522902,15.86783218383789,12853144
2011-12-16,16.215807959915654,16.354999248710662,16.076616671120647,16.146211624145508,5208862
2011-12-19,16.00702095181307,16.146212245968616,15.519850730895996,15.519850730895996,7322407
2011-12-20,15.728638648986816,15.867829945668772,15.519851012591202,15.728638648986816,5178653
2011-12-21,16.42459593306914,16.772573471069336,16.28540325857468,16.772573471069336,14566168
2011-12-22,16.702983778245,17.12055778503418,16.563792442648605,17.12055778503418,15834920
2011-12-23,17.329340985285693,17.677319925398177,17.120553344669126,17.25974464416504,20356281
2011-12-26,17.259741641731825,17.32933797074579,16.91176414489746,16.91176414489746,7276052
2011-12-27,16.911771473012465,17.190154144205252,16.702983778245,17.12055778503418,8956784
2011-12-28,16.981359091166272,17.259741641731825,16.91176414489746,16.91176414489746,7098448
2011-12-29,16.842175113841392,17.12055778503418,16.842175113841392,17.12055778503418,4523444
2011-12-30,17.25974461306741,17.32934095406267,16.84217071533203,16.84217071533203,6671364
2012-01-02,16.84217071533203,16.84217071533203,16.84217071533203,16.84217071533203,0
2012-01-03,16.84217071533203,16.84217071533203,16.84217071533203,16.84217071533203,0
2012-01-04,16.84217071533203,16.84217071533203,16.84217071533203,16.84217071533203,0
2012-01-05,16.84217071533203,16.84217071533203,16.84217071533203,16.84217071533203,0
2012-01-06,16.91176768956202,16.98136265041776,16.63338369790272,16.702980041503906,4807299
2012-01-09,16.563785852985042,16.70297713320619,16.21580696105957,16.21580696105957,8619283
2012-01-10,16.35500207882769,16.633384704589844,16.35500207882769,16.633384704589844,6961989
2012-01-11,16.77257500235965,17.05095899401895,16.702980041503906,16.702980041503906,8759388
2012-01-12,16.77257148686953,17.190146695463014,16.77257148686953,16.91176414489746,15960961
2012-01-13,17.12055460670107,17.19015095295198,16.42459805791946,16.56378936767578,11218246
2012-01-16,16.981363678165298,16.981363678165298,16.42459842664099,16.633384704589844,10218244
2012-01-17,16.702979688266918,17.12055359280679,16.633383346137567,17.05095863342285,13891687
2012-01-18,16.981361389160156,17.32934031582974,16.911766433473442,16.981361389160156,13669812
2012-01-30,17.329340267204945,17.81651048662633,17.19014897347674,17.538127899169922,29737024
2012-01-31,17.538127344525954,18.094892501831055,17.398936055199677,18.094892501831055,25526601
2012-02-01,18.094892843584088,18.860447023455343,17.886106597024035,18.721254348754883,40558916
2012-02-02,18.72125753980809,18.860450238234055,18.234087243553873,18.442874908447266,22369825
2012-02-03,18.4428717648446,18.860447023455343,18.23408413553923,18.721254348754883,22176075
2012-02-06,18.373277093040983,18.512467004393216,17.95570182800293,17.95570182800293,13151582
2012-02-07,18.094893783820094,18.373277764940916,18.02529882559893,18.234085083007812,10406265
2012-02-08,18.23408413553923,18.721254348754883,18.094892843584088,18.721254348754883,27302125
2012-02-09,18.582064843852255,18.999638759876106,18.442873538510973,18.860448837280273,26733374
2012-02-10,17.816512802537225,18.373279432567678,17.607725143432617,17.607725143432617,53152685
2012-02-13,17.60772256393912,17.67731890102678,17.190148689649092,17.3293399810791,23740661
2012-02-14,17.398937225341797,17.607723482000203,17.190149585938006,17.398937225341797,16021899
2012-02-15,17.60772578650933,17.816513453239367,17.468534469604492,17.468534469604492,18264090
2012-02-16,17.46853681539804,17.677324510165505,17.05096280860886,17.12055778503418,12293768
2012-02-17,17.329340603681803,17.538128239700725,17.12055296766288,17.190149307250977,10311474
2012-02-20,17.398941838972718,17.398941838972718,17.05096280860886,17.12055778503418,8961992
2012-02-21,17.190148689649092,17.53812760959677,17.120552352561432,17.3293399810791,11322933
2012-02-22,17.3293399810791,17.46853127250911,17.190148689649092,17.3293399810791,8476054
2012-02-23,17.398941838972718,17.46853681539804,17.12055778503418,17.12055778503418,10363557
2012-02-24,17.190148689649092,17.53812760959677,17.120552352561432,17.3293399810791,13944292
2012-02-29,17.607723482000203,17.7469147806876,17.190149585938006,17.398937225341797,11124496
2012-03-01,17.468532284781606,17.468532284781606,17.19014968578978,17.25974464416504,8704700
2012-03-02,17.259749120630573,17.46853681539804,17.05096280860886,17.12055778503418,12684915
2012-03-05,17.25974368356399,17.39893635805845,16.772573471069336,16.772573471069336,22107846
2012-03-06,16.84217107023123,16.84217107023123,16.285404478773113,16.494192123413086,19200550
