date,open,high,low,close,volume
2011-09-26,23.04720115661621,23.04720115661621,23.04720115661621,23.04720115661621,356572
2011-09-27,21.991131005046412,23.5441761002404,21.991131005046412,22.612348556518555,187475
2011-09-28,22.053253188035654,23.79266328154364,21.80476568424491,22.98508071899414,123511
2011-09-29,24.476001348081073,24.476001348081073,22.860833919336528,24.413881301879883,66119
2011-09-30,24.72448924300149,24.72448924300149,23.730541723961128,24.227514266967773,80287
2011-10-03,22.550226693125754,23.668419169166825,22.550226693125754,23.295686721801758,99487
2011-10-04,22.177495806227014,24.786613389258527,22.177495806227014,24.351760864257812,199179
2011-10-05,24.041149259211895,24.289636747228755,23.04719930714446,24.227514266967773,132135
2011-10-06,24.227517884513173,24.6623728782436,24.227517884513173,24.538127899169922,184908
2011-10-07,24.35175905071202,25.035099029541016,24.35175905071202,25.035099029541016,719612
2011-10-11,24.28963828637506,25.532075805188114,24.28963828637506,25.09722328186035,642302
2011-10-12,25.097223494696085,26.029051033451385,24.7866135041019,25.469953536987305,227413
2011-10-13,24.972980254136033,25.84268536837705,24.972980254136033,25.53207778930664,90452
2011-10-14,24.9108542195586,24.9108542195586,23.979029181946252,24.724489212036133,224846
2011-10-17,24.227515927735205,24.84873590687478,24.103273391723633,24.103273391723633,114784
2011-10-18,23.668419290516823,23.916906779025197,23.17144431350008,23.482051849365234,68480
2011-10-19,23.357810908411267,24.041150939974465,22.798713413029,23.854785919189453,86345
2011-10-20,22.23961639404297,22.612346402820375,22.23961639404297,22.23961639404297,331828
2011-10-21,21.12142554973139,21.68052060564865,20.686573028564453,20.686573028564453,346510
2011-10-24,19.56837932851625,20.438084427643005,19.257770538330078,19.257770538330078,456880
2011-10-25,18.63655086694117,18.63655086694117,17.953210830688477,17.953210830688477,321253
2011-10-26,17.76684577119849,18.015333277769415,16.710774476528872,17.26987075805664,241581
2011-10-27,16.772897733097412,18.450186654847574,16.772897733097412,18.139577865600586,61601
2011-10-28,17.704722736340788,19.38201141357422,17.704722736340788,19.38201141357422,147433
2011-10-31,18.760794786491626,19.257768556338693,18.077454788502546,18.57442855834961,117043
2011-11-01,17.33199214023944,18.07745461252351,17.33199214023944,17.456235885620117,53798
2011-11-02,16.46228524830198,18.38806261456851,16.275920246120997,18.201696395874023,167454
2011-11-03,17.394113501430557,17.9532097504969,17.394113501430557,17.891088485717773,122690
2011-11-04,18.07745480886873,18.32594108581543,18.07745480886873,18.32594108581543,151643
2011-11-07,18.26382162460212,18.574430413849107,18.139577865600586,18.139577865600586,226489
2011-11-08,18.139575007737665,18.139575007737665,17.89108752888343,18.015331268310547,211089
2011-11-09,18.325939873793825,18.325939873793825,18.015331135767994,18.07745361328125,138090
2011-11-10,17.766845736678956,17.766845736678956,17.51835823059082,17.51835823059082,189323
